observation_id,event_id,location_name_raw,depth_text_raw,traffic_text_raw,depth_min_cm,depth_max_cm,traffic_status,observed_at_local,as_of_local,is_flooded,source_grade,source_publisher,source_url,source_visualisation_id,source_visualisation_version,source_updated_at_utc
VNE_20251007_001,hanoi_matmo_2025_10_07,Nhánh 2 đường gom cao tốc Hà Nội - Hải Phòng,10 cm,"Lúc 10h0 nước đã rút, các phương tiện lưu thông bình thường",10,10,receded,2025-10-07T10:00:00+07:00,2025-10-07T10:00:00+07:00,False,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_002,hanoi_matmo_2025_10_07,ĐLTL đoạn Km 8+200,20 cm,Lúc 6h30 các phương tiện lưu thông chậm,20,20,slow,2025-10-07T06:30:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_003,hanoi_matmo_2025_10_07,ĐLTL đoạn hầm chui số 9,10 cm,Lúc 6h30 các phương tiện lưu thông chậm,10,10,slow,2025-10-07T06:30:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_004,hanoi_matmo_2025_10_07,ĐLTL đoạn hầm chui số 5,10 cm,Lúc 6h30 các phương tiện lưu thông chậm,10,10,slow,2025-10-07T06:30:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_005,hanoi_matmo_2025_10_07,ĐLTL đoạn hầm chui số 6,10 cm,Lúc 6h30 các phương tiện lưu thông chậm,10,10,slow,2025-10-07T06:30:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_006,hanoi_matmo_2025_10_07,ĐLTL đoạn km 9+400 đường gom phải,10 cm,Lúc 6h30 các phương tiện lưu thông chậm,10,10,slow,2025-10-07T06:30:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_007,hanoi_matmo_2025_10_07,Đường QL32: Km14+500,10 cm,Lúc 6h30 các phương tiện lưu thông chậm,10,10,slow,2025-10-07T06:30:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_008,hanoi_matmo_2025_10_07,Đường QL32: Km17+700,15 cm,Lúc 6h30 các phương tiện lưu thông chậm,15,15,slow,2025-10-07T06:30:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_009,hanoi_matmo_2025_10_07,Đường 423:Cầu Trũng Vỡ: Km3+164,15 cm,Lúc 6h30 các phương tiện lưu thông chậm,15,15,slow,2025-10-07T06:30:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_010,hanoi_matmo_2025_10_07,Nguyễn Đình Chiểu,20-30 cm,Lúc 6h30 các phương tiện lưu thông chậm,20,30,slow,2025-10-07T06:30:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_011,hanoi_matmo_2025_10_07,Đường Phạm Hùng (đoạn giáp cầu vượt Mai Dịch),Khoảng 30 cm,Lúc 6h30 các phương tiện lưu thông chậm,30,30,slow,2025-10-07T06:30:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_012,hanoi_matmo_2025_10_07,Phố Trần Bình (đoạn Bệnh Viện 19-8),Khoảng 35 cm,Lúc 6h30 các phương tiện lưu thông chậm,35,35,slow,2025-10-07T06:30:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_013,hanoi_matmo_2025_10_07,Đại lộ Thăng Long (đoạn Km5+700 hai bên đường gom),Khoảng 35 cm,Lúc 6h30 các phương tiện lưu thông chậm,35,35,slow,2025-10-07T06:30:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_014,hanoi_matmo_2025_10_07,Phố Triều Khúc (đoạn ngõ 66 đến đình làng Triều Khúc),Khoảng 25 cm,Lúc 6h30 các phương tiện lưu thông chậm,25,25,slow,2025-10-07T06:30:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_015,hanoi_matmo_2025_10_07,Đường Hồ Mễ Trì (đoạn cách Lương Thế Vinh 100m),Khoảng 20 cm,Lúc 6h30 các phương tiện lưu thông chậm,20,20,slow,2025-10-07T06:30:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_016,hanoi_matmo_2025_10_07,Đường Lương Thế Vinh (đoạn SN 499),Khoảng 15 cm,Lúc 6h30 các phương tiện lưu thông chậm,15,15,slow,2025-10-07T06:30:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_017,hanoi_matmo_2025_10_07,Đường Tây Mỗ (đoạn từ UBND phường Tây Mỗ-ngõ 127),Khoảng 25 cm,Lúc 6h30 các phương tiện lưu thông chậm,25,25,slow,2025-10-07T06:30:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_018,hanoi_matmo_2025_10_07,Phố Miêu Nha (đoạn từ đường tàu - lối vào công nghệ cao),Khoảng 20 cm,Lúc 6h30 các phương tiện lưu thông chậm,20,20,slow,2025-10-07T06:30:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_019,hanoi_matmo_2025_10_07,Phố Do Nha (đoạn cổng chào),Khoảng 20 cm,Lúc 6h30 các phương tiện lưu thông chậm,20,20,slow,2025-10-07T06:30:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_020,hanoi_matmo_2025_10_07,Phố Miêu Nha (đoạn hai bên đầu cầu Ngà),Khoảng 30 cm,Lúc 6h30 các phương tiện lưu thông chậm,30,30,slow,2025-10-07T06:30:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_021,hanoi_matmo_2025_10_07,Đường Xuân Phương (đoạn ngõ 339),Khoảng 25 cm,Lúc 6h30 các phương tiện lưu thông chậm,25,25,slow,2025-10-07T06:30:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_022,hanoi_matmo_2025_10_07,Đường Nguyễn Xuân Khoát,Khoảng 15 cm,Lúc 6h30 các phương tiện lưu thông chậm,15,15,slow,2025-10-07T06:30:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_023,hanoi_matmo_2025_10_07,Đường Trịnh Văn Bô kéo dài,Khoảng 25 cm,Lúc 6h30 các phương tiện lưu thông chậm,25,25,slow,2025-10-07T06:30:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_024,hanoi_matmo_2025_10_07,Đường Tây Tựu (giao phố Đăm),Khoảng 30 cm,Lúc 6h30 các phương tiện lưu thông chậm,30,30,slow,2025-10-07T06:30:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_025,hanoi_matmo_2025_10_07,Đường Phạm Hùng (đoạn giao Dương Đình Nghệ),Khoảng 30 cm,Lúc 6h30 các phương tiện lưu thông chậm,30,30,slow,2025-10-07T06:30:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_026,hanoi_matmo_2025_10_07,Đường Cầu Diễn (đoạn giao Trịnh Văn Bô),Khoảng 25 cm,Lúc 6h30 các phương tiện lưu thông chậm,25,25,slow,2025-10-07T06:30:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_027,hanoi_matmo_2025_10_07,Phố Thanh Lâm,Khoảng 25 cm,Lúc 6h30 các phương tiện lưu thông chậm,25,25,slow,2025-10-07T06:30:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_028,hanoi_matmo_2025_10_07,Phố Ngọa Long (đoạn giao Cầu Diễn),Khoảng 30 cm,Lúc 6h30 các phương tiện lưu thông chậm,30,30,slow,2025-10-07T06:30:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_029,hanoi_matmo_2025_10_07,Đường Phương Canh (đoạn giao Hòe Thị),Khoảng 20 cm,Lúc 6h30 các phương tiện lưu thông chậm,20,20,slow,2025-10-07T06:30:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_030,hanoi_matmo_2025_10_07,Đường Văn Tiến Dũng (đoạn giao Cầu Diễn),Khoảng 20 cm,Lúc 6h30 các phương tiện lưu thông chậm,20,20,slow,2025-10-07T06:30:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_031,hanoi_matmo_2025_10_07,Đường Hồ Tùng Mậu (đoạn giao nút Mai Dịch),Khoảng 30 cm,Lúc 6h30 các phương tiện lưu thông chậm,30,30,slow,2025-10-07T06:30:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_032,hanoi_matmo_2025_10_07,Phố Doãn Kế Thiện (giao Thần Vỹ),Khoảng 25 cm,Lúc 6h30 các phương tiện lưu thông chậm,25,25,slow,2025-10-07T06:30:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_033,hanoi_matmo_2025_10_07,Phố Kẻ Giàn (đoạn giao Phạm Văn Đồng),Khoảng 25 cm,Lúc 6h30 các phương tiện lưu thông chậm,25,25,slow,2025-10-07T06:30:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_034,hanoi_matmo_2025_10_07,Phố Phan Tây Nhạc (đoạn từ trường FPT),Khoảng 20 cm,Lúc 6h30 các phương tiện lưu thông chậm,20,20,slow,2025-10-07T06:30:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_035,hanoi_matmo_2025_10_07,Đường Lê Đức Thọ (đoạn SVĐ Mỹ Đình),Khoảng 30 cm,Lúc 6h30 các phương tiện lưu thông chậm,30,30,slow,2025-10-07T06:30:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_036,hanoi_matmo_2025_10_07,Đường Châu Văn Liêm (đoạn giao ĐL Thăng Long),Khoảng 25 cm,Lúc 6h30 các phương tiện lưu thông chậm,25,25,slow,2025-10-07T06:30:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_037,hanoi_matmo_2025_10_07,Phố Nhật Tảo (đoạn ngõ 1-39),Khoảng 25 cm,Lúc 6h30 các phương tiện lưu thông chậm,25,25,slow,2025-10-07T06:30:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_038,hanoi_matmo_2025_10_07,Phố Trần Vỹ (đoạn giao Doãn Kế Thiện),Khoảng 25 cm,Lúc 6h30 các phương tiện lưu thông chậm,25,25,slow,2025-10-07T06:30:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_039,hanoi_matmo_2025_10_07,Đường Trần Hữu Dực (giao đỗ Xuân Hợp),Khoảng 25 cm,Lúc 6h30 các phương tiện lưu thông chậm,25,25,slow,2025-10-07T06:30:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_040,hanoi_matmo_2025_10_07,Phố Nguyễn Hoàng (đoạn giao Phạm Hùng),Khoảng 25 cm,Lúc 7h00 các phương tiện lưu thông chậm,25,25,slow,2025-10-07T07:00:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_041,hanoi_matmo_2025_10_07,Đường QL2 (Km3+300-Km3+550),Khoảng 15 cm,Lúc 7h00 các phương tiện lưu thông chậm,15,15,slow,2025-10-07T07:00:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_042,hanoi_matmo_2025_10_07,Đường 23b (Km0+750-Km1+00),Khoảng 20 cm,Lúc 7h00 các phương tiện lưu thông chậm,20,20,slow,2025-10-07T07:00:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_043,hanoi_matmo_2025_10_07,Đường Cầu Bươu (đoạn ngã ba Xa La-Viện K),Khoảng 30 cm,Lúc 7h00 các phương tiện lưu thông chậm,30,30,slow,2025-10-07T07:00:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_044,hanoi_matmo_2025_10_07,Đường Phạm Tu (đoạn viện K),Khoảng 30 cm,Lúc 7h00 các phương tiện lưu thông chậm,30,30,slow,2025-10-07T07:00:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_045,hanoi_matmo_2025_10_07,Phố Cầu Cốc (đoạn ngõ 43-67),Khoảng 25 cm,Lúc 7h00 các phương tiện lưu thông chậm,25,25,slow,2025-10-07T07:00:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_046,hanoi_matmo_2025_10_07,Đường Nguyễn Huy Tưởng (đoạn giao Khuất Duy Tiến),Khoảng 20 cm,Lúc 7h00 các phương tiện lưu thông chậm,20,20,slow,2025-10-07T07:00:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_047,hanoi_matmo_2025_10_07,Đường Đại Mỗ (đoạn ngõ 24),Khoảng 15 cm,Lúc 7h00 các phương tiện lưu thông chậm,15,15,slow,2025-10-07T07:00:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_048,hanoi_matmo_2025_10_07,Phố Ngọc Trục (đoạn ngõ 31-giao Đại Mỗ),Khoảng 25 cm,Lúc 7h00 các phương tiện lưu thông chậm,25,25,slow,2025-10-07T07:00:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_049,hanoi_matmo_2025_10_07,Đường Lạc Long Quân (đoạn SN 130-giao Võng Thị),Khoảng 20 cm,Lúc 7h00 các phương tiện lưu thông chậm,20,20,slow,2025-10-07T07:00:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_050,hanoi_matmo_2025_10_07,Đường Nguyễn Trãi (đoạn đại học KHXH&NV),Khoảng 25 cm,Lúc 7h00 các phương tiện lưu thông chậm,25,25,slow,2025-10-07T07:00:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_051,hanoi_matmo_2025_10_07,Đường Thụy Khuê (đoạn dốc La Pho đến trường THPT Chu Văn An),Khoảng 30 cm,Lúc 7h00 các phương tiện lưu thông chậm,30,30,slow,2025-10-07T07:00:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_052,hanoi_matmo_2025_10_07,Đường Khuất Duy Tiến (đoạn từ giao Tố Hữu-Nguyễn Trãi),Khoảng 20 cm,Lúc 7h00 các phương tiện lưu thông chậm,20,20,slow,2025-10-07T07:00:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_053,hanoi_matmo_2025_10_07,Đường Nguyễn Xiển,Khoảng 25 cm,Lúc 7h00 các phương tiện lưu thông chậm,25,25,slow,2025-10-07T07:00:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_054,hanoi_matmo_2025_10_07,Đường Tố Hữu (ngõ 19-Lương Thế Vinh),Khoảng 25 cm,Lúc 7h00 các phương tiện lưu thông chậm,25,25,slow,2025-10-07T07:00:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_055,hanoi_matmo_2025_10_07,Đường Cổ Nhuế (đoạn SN145-205),,Lúc 7h00 các phương tiện lưu thông chậm,,,slow,2025-10-07T07:00:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_056,hanoi_matmo_2025_10_07,Đường QL3 (đoạn Km19+500),Khoảng 30 cm,Lúc 7h00 các phương tiện lưu thông chậm,30,30,slow,2025-10-07T07:00:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_057,hanoi_matmo_2025_10_07,Đường Phùng Hưng (đoạn SN20-193),Khoảng 20 cm,Lúc 7h00 các phương tiện lưu thông chậm,20,20,slow,2025-10-07T07:00:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_058,hanoi_matmo_2025_10_07,Đường Tây Thăng Long (đoạn chợ Phúc Lý),Khoảng 20 cm,Lúc 7h00 các phương tiện lưu thông chậm,20,20,slow,2025-10-07T07:00:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_059,hanoi_matmo_2025_10_07,Đường Nguyễn Tuân (đoạn giao Lê Văn Lương-Ngụy Như Kon Tum),Khoảng 20 cm,Lúc 7h00 các phương tiện lưu thông chậm,20,20,slow,2025-10-07T07:00:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_060,hanoi_matmo_2025_10_07,Phố Trung Kiên (đoạn Đình Đăm),Khoảng 20 cm,Lúc 7h00 các phương tiện lưu thông chậm,20,20,slow,2025-10-07T07:00:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_061,hanoi_matmo_2025_10_07,Đường Xuân La (đoạn Võ Chí Công-Xuân Đỉnh),Khoảng 20 cm,Lúc 7h00 các phương tiện lưu thông chậm,20,20,slow,2025-10-07T07:00:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
VNE_20251007_062,hanoi_matmo_2025_10_07,Phố Phan Văn Trường (đoạn SN103-ngõ 54),Khoảng 30 cm,Lúc 7h00 các phương tiện lưu thông chậm,30,30,slow,2025-10-07T07:00:00+07:00,2025-10-07T10:00:00+07:00,True,B,VnExpress,https://vnexpress.net/ha-noi-mua-lon-nhieu-tuyen-pho-nguy-co-ngap-4948058.html,25498819,141,2025-10-07T04:14:14.057000+00:00
